num_units,regularization_weight,optimizer,num_layers,learning_rate,regularization_function,dropout,hidden layer width,Number of parameters,Accuracy,Validation Accuracy,Recall,Validation Recall,Precision,Validation Precision,F1 Score,Validation F1 Score,True Positives,False Positives,True Negatives,False Negatives,Validation True Positives,Validation False Positives,Validation True Negatives,Validation False Negatives
8192.0,1.581137060210743e-05,sgd,2.0,0.0011683009795510149,l1,0.3140473041596691,256.0,171605.0,0.47619956731796265,0.47611403465270996,0.5324187874794006,0.6369954943656921,0.1194428876042366,0.19898441433906555,0.19511359930038452,0.3032417893409729,6.348770618438721,46.804420471191406,41.27118682861328,5.575622081756592,11.400252342224121,45.891937255859375,36.211151123046875,6.496659278869629
512.0,0.07282056955912629,sgd,0.0,0.00047437526948547465,l2,0.11716939231947682,1024.0,2026.0,0.5151315927505493,0.5360646843910217,0.5362238883972168,0.5614349842071533,0.12956532835960388,0.20677980780601501,0.2087024450302124,0.3022416830062866,6.394144535064697,42.95658874511719,45.1190185546875,5.530248165130615,10.047952651977539,38.54457092285156,43.55851745605469,7.848959922790527
2048.0,4.057699372705232e-05,sgd,3.0,0.00032274961431975224,l1,0.21665637797284676,32.0,16757.0,0.33031636476516724,0.33012980222702026,0.7212737202644348,0.8080717325210571,0.11904899775981903,0.18537664413452148,0.2043662667274475,0.30157071352005005,8.600750923156738,63.64472198486328,24.430885314941406,3.323641538619995,14.461989402770996,63.55209732055664,18.550992965698242,3.4349231719970703
8192.0,0.016669231657579407,sgd,2.0,0.018872550712759655,l2,0.0006757743591116139,256.0,171605.0,0.6110199093818665,0.5801448822021484,0.5438842177391052,0.5060538053512573,0.16236211359500885,0.2146049290895462,0.25007158517837524,0.301395058631897,6.485489368438721,33.4591064453125,54.61650085449219,5.438903331756592,9.056800842285156,33.14540100097656,48.95768356323242,8.84011173248291
2048.0,0.0299036277151789,adam,2.0,0.03829517226097535,l1,0.006849525915242083,1024.0,1467989.0,0.5639086365699768,0.3406231701374054,0.4465528428554535,0.7892376780509949,0.12578092515468597,0.18514622747898102,0.19627614319324493,0.29993152618408203,5.32487154006958,37.00961685180664,51.06599044799805,6.599521160125732,14.124917030334473,62.165687561035156,19.937400817871094,3.7719948291778564
8192.0,0.0037237256531818296,sgd,2.0,0.018725152440538607,l1,0.7801591729091465,32.0,15701.0,0.4472557604312897,0.2971048057079315,0.5795824527740479,0.836995542049408,0.1208830252289772,0.18189792335033417,0.20004291832447052,0.2988488972187042,6.911168575286865,50.261199951171875,37.81440734863281,5.013224124908447,14.979635238647461,67.37224578857422,14.730844497680664,2.9172768592834473
512.0,0.03673753411636734,sgd,3.0,0.00013463757500860644,l1,0.7924547664282733,512.0,735317.0,0.4707666337490082,0.4184105396270752,0.5343713760375977,0.6884528994560242,0.11856517940759659,0.18983584642410278,0.19407013058662415,0.29760801792144775,6.372054576873779,47.37099838256836,40.70460891723633,5.552338123321533,12.321181297302246,52.583213806152344,29.519872665405273,5.575730800628662
2048.0,0.00045420927384009574,adam,2.0,0.004429924088289056,l2,0.06917407178259864,1024.0,1467989.0,0.7980083227157593,0.6080335378646851,0.8018825650215149,0.4639013409614563,0.34899330139160156,0.21903450787067413,0.4863276779651642,0.2975689470767975,9.561962127685547,17.83673667907715,70.2388687133789,2.3624303340911865,8.302401542663574,29.602134704589844,52.500953674316406,9.594510078430176
512.0,0.008397538959541375,sgd,1.0,0.0005962184315884358,l2,0.27948291530765523,128.0,53717.0,0.5065643191337585,0.45267951488494873,0.5821859240531921,0.6465246677398682,0.13531629741191864,0.19292141497135162,0.21959272027015686,0.297168105840683,6.942214012145996,44.361392974853516,43.71421432495117,4.982178688049316,11.570795059204102,48.40592956542969,33.69715881347656,6.326117038726807
8192.0,0.0006283600635601522,sgd,3.0,0.0010425465040614468,l2,0.09047629623215335,256.0,237397.0,0.3924368917942047,0.4155213534832001,0.6551845073699951,0.6893497705459595,0.12120706588029861,0.18914762139320374,0.20456917583942413,0.29684486985206604,7.812677383422852,56.644596099853516,31.431011199951172,4.111715316772461,12.33723258972168,52.88818359375,29.214902877807617,5.559679985046387
8192.0,8.559916192995686e-05,sgd,2.0,0.020262183530947463,l2,0.31883692903506633,256.0,171605.0,0.5659026503562927,0.5957344174385071,0.5590547323226929,0.4765695035457611,0.1487431526184082,0.21544776856899261,0.23496946692466736,0.29674312472343445,6.666388034820557,38.151729583740234,49.92387771606445,5.258004665374756,8.529122352600098,31.058767318725586,51.04431915283203,9.367789268493652
2048.0,0.016891862110144852,sgd,0.0,0.0018814430759945227,l1,0.4021911654304116,64.0,2026.0,0.5532994866371155,0.5720390677452087,0.5913482904434204,0.5043721795082092,0.15051612257957458,0.21015508472919464,0.23995579779148102,0.29668912291526794,7.051469802856445,39.7971305847168,48.27847671508789,4.872922897338867,9.026704788208008,33.92588424682617,48.17720413208008,8.870206832885742
512.0,0.03935424340977737,adam,0.0,0.001413346273764601,l2,0.21756608960573376,128.0,2026.0,0.6599401831626892,0.5993058085441589,0.6499273777008057,0.4714125692844391,0.20621782541275024,0.2160731703042984,0.31309279799461365,0.29632458090782166,7.7499895095825195,29.831579208374023,58.2440299987793,4.174403190612793,8.436829566955566,30.609336853027344,51.493751525878906,9.4600830078125
8192.0,0.001371892795176804,adam,0.0,0.015010513821155097,l1,0.10641360980089987,64.0,2026.0,0.6619760394096375,0.6316486597061157,0.6519300937652588,0.4320627748966217,0.2077145129442215,0.22476235032081604,0.3150492310523987,0.2956990897655487,7.773870468139648,29.651874542236328,58.42373275756836,4.150522232055664,7.7325897216796875,26.670812606811523,55.432273864746094,10.164322853088379
512.0,0.05130270357288389,adam,0.0,0.004864852567102393,l2,0.6975974688450051,32.0,2026.0,0.6571938395500183,0.658654510974884,0.6491763591766357,0.39899101853370667,0.20458203554153442,0.23397541046142578,0.31111767888069153,0.29497280716896057,7.741034030914307,30.09725570678711,57.97835159301758,4.183358669281006,7.140707492828369,23.37834358215332,58.7247428894043,10.756204605102539
2048.0,0.0015905569023816398,adam,0.0,0.013360090197339483,l2,0.33103843977029945,64.0,2026.0,0.656453549861908,0.47886279225349426,0.6451209187507629,0.6086322665214539,0.20342595875263214,0.19450415670871735,0.30931511521339417,0.2947976291179657,7.6926751136779785,30.122926712036133,57.95267868041992,4.231717586517334,10.892638206481934,45.10944747924805,36.9936408996582,7.004273414611816
2048.0,3.91779079680726e-05,adam,2.0,0.001268521526094606,l1,0.47166170946453234,128.0,70229.0,0.7710705399513245,0.6584337949752808,0.7724428176879883,0.39798206090927124,0.3133988678455353,0.2334911823272705,0.44588908553123474,0.2943122386932373,9.21091079711914,20.179466247558594,67.8961410522461,2.7134814262390137,7.122650146484375,23.382356643676758,58.720733642578125,10.774262428283691
512.0,0.03673888553927359,sgd,1.0,0.0018894362009467605,l2,0.4355810517825043,64.0,27669.0,0.5968883037567139,0.5976405143737793,0.5740749835968018,0.4680493175983429,0.1626867651939392,0.21427838504314423,0.25352638959884644,0.2939722537994385,6.845495700836182,35.23227310180664,52.84333419799805,5.078896999359131,8.37663745880127,30.715675354003906,51.387413024902344,9.52027416229248
8192.0,0.008309685782611143,adam,0.0,0.026535739821232307,l1,0.2140209957176894,32.0,2026.0,0.6601729989051819,0.6788788437843323,0.6529815196990967,0.3735426068305969,0.2069140523672104,0.2423449009656906,0.31424954533576965,0.2939692735671997,7.786407947540283,29.84471321105957,58.230892181396484,4.137984752655029,6.6852593421936035,20.900463104248047,61.2026252746582,11.211652755737305
2048.0,0.008003390397311011,sgd,3.0,0.00040187490903356515,l2,0.41142703816933573,256.0,237397.0,0.45560815930366516,0.43267589807510376,0.5706203579902649,0.6590807437896729,0.12123823165893555,0.188950315117836,0.19998566806316376,0.2937000095844269,6.804300785064697,49.319091796875,38.75651550292969,5.120091915130615,11.795509338378906,50.63100814819336,31.472082138061523,6.101402282714844
512.0,0.01908094984590826,sgd,3.0,0.00043223611679215837,l2,0.2640938073178109,512.0,735317.0,0.5005581974983215,0.5810477137565613,0.552545964717865,0.48621076345443726,0.12869369983673096,0.21017688512802124,0.20876376330852509,0.2934862971305847,6.588774681091309,44.608558654785156,43.46704864501953,5.335618019104004,8.701671600341797,32.69998550415039,49.40310287475586,9.19524097442627
512.0,0.0034651700092239533,adam,0.0,0.001058014308810903,l1,0.7131064683976377,64.0,2026.0,0.6597431302070618,0.5807066559791565,0.6483252644538879,0.48363229632377625,0.20581082999706268,0.20935650169849396,0.3124378025531769,0.29221659898757935,7.730884552001953,29.832176208496094,58.243431091308594,4.193508148193359,8.655524253845215,32.68794631958008,49.415138244628906,9.241387367248535
2048.0,0.0003517453938844295,sgd,1.0,0.000596022287307119,l2,0.7198548002848162,512.0,210005.0,0.5071076154708862,0.596557080745697,0.5236068964004517,0.46513453125953674,0.12524400651454926,0.2129220962524414,0.20213742554187775,0.29212096333503723,6.243693828582764,43.608543395996094,44.467063903808594,5.680698871612549,8.324471473693848,30.771854400634766,51.331233978271484,9.572440147399902
2048.0,7.421210562439001e-05,adam,3.0,0.011089433650522193,l2,0.30718133160505173,64.0,35989.0,0.7555180191993713,0.5938684940338135,0.765082836151123,0.4672645628452301,0.29649391770362854,0.21202564239501953,0.4273684322834015,0.29169249534606934,9.123148918151855,21.646955490112305,66.42864990234375,2.8012442588806152,8.362592697143555,31.07883071899414,51.02425765991211,9.534318923950195
2048.0,0.021351073847877218,sgd,1.0,0.0043264432503418845,l2,0.3359732321244341,32.0,14645.0,0.5549054741859436,0.57149738073349,0.5370750427246094,0.49271300435066223,0.1410834789276123,0.20704762637615204,0.22346487641334534,0.29157087206840515,6.404294013977051,38.98935317993164,49.08625411987305,5.520098686218262,8.818041801452637,33.771392822265625,48.331695556640625,9.07887077331543
2048.0,4.8536491601960987e-05,adam,3.0,0.000399229262430305,l1,0.16460940583576378,1024.0,2517589.0,0.821071445941925,0.6469372510910034,0.8362289071083069,0.40549325942993164,0.3848298490047455,0.22732700407505035,0.527092695236206,0.29132890701293945,9.971522331237793,15.939987182617188,72.1356201171875,1.9528708457946777,7.257077693939209,24.666439056396484,57.436649322509766,10.6398344039917
2048.0,1.105264199212446e-05,sgd,1.0,0.00059416528980814,l1,0.6344536581423214,256.0,105813.0,0.48265939950942993,0.47575289011001587,0.5698192715644836,0.6020179390907288,0.1272444725036621,0.19213567674160004,0.20803333818912506,0.29130128026008606,6.794748783111572,46.60441589355469,41.47119140625,5.12964391708374,10.774262428283691,45.302059173583984,36.801025390625,7.122650146484375
512.0,0.0020072209707519555,adam,0.0,0.005265583133180834,l1,0.08073803724174909,128.0,2026.0,0.6569252014160156,0.6684456467628479,0.6470234990119934,0.3798206150531769,0.20403555035591125,0.23558862507343292,0.3102385103702545,0.2908025085926056,7.715362071990967,30.09844970703125,57.97715759277344,4.209030628204346,6.797616481781006,22.05613899230957,60.04694747924805,11.099295616149902
2048.0,0.014822696691883765,sgd,1.0,0.0010069321718657513,l1,0.1960784031161989,32.0,14645.0,0.3486569821834564,0.33446359634399414,0.7387973666191101,0.7622197270393372,0.12437941133975983,0.17963486909866333,0.21291369199752808,0.29074785113334656,8.809709548950195,62.01961898803711,26.055988311767578,3.114682674407959,13.641379356384277,62.2981071472168,19.80497932434082,4.255532741546631
512.0,0.000688835016673898,sgd,3.0,0.0006732685969014623,l2,0.3267447257407534,512.0,735317.0,0.5158122181892395,0.5884111523628235,0.5585540533065796,0.47006726264953613,0.13370247185230255,0.20985986292362213,0.21575802564620972,0.2901725769042969,6.6604180335998535,43.15480422973633,44.92080307006836,5.263974666595459,8.412752151489258,31.674726486206055,50.42836380004883,9.484159469604492
2048.0,0.002724898935639077,adam,0.0,0.020074641509882814,l1,0.6559058474923851,128.0,2026.0,0.6525370478630066,0.5468389391899109,0.644369900226593,0.5173766613006592,0.20120063424110413,0.20156359672546387,0.30665090680122375,0.2901051938533783,7.683719635009766,30.5056209564209,57.569984436035156,4.240673065185547,9.259445190429688,36.67863845825195,45.4244499206543,8.637467384338379
2048.0,0.0018042128246557937,adam,0.0,0.0005018673698718728,l1,0.14206248836935603,128.0,2026.0,0.6520773768424988,0.6087960004806519,0.6319531202316284,0.44663676619529724,0.1986246407032013,0.21481721103191376,0.30225059390068054,0.2901037037372589,7.5356574058532715,30.40353012084961,57.67207717895508,4.388735294342041,7.993419170379639,29.216909408569336,52.88617706298828,9.90349292755127
512.0,2.3737684161446886e-05,adam,3.0,0.001987472845669337,l1,0.5566662934147548,128.0,86741.0,0.7459118962287903,0.6486828327178955,0.7463575601577759,0.40056052803993225,0.28448474407196045,0.22705897688865662,0.4119488298892975,0.2898275852203369,8.899861335754395,22.384281158447266,65.69132232666016,3.024531841278076,7.168796539306641,24.403602600097656,57.699485778808594,10.72811508178711
2048.0,0.0033438908649316406,sgd,1.0,0.0005448507764784483,l1,0.27969179408832706,512.0,210005.0,0.5104389786720276,0.5113862156867981,0.5426826477050781,0.5568385720252991,0.12949047982692719,0.19580557942390442,0.20908938348293304,0.289730429649353,6.471160888671875,43.50286865234375,44.57273864746094,5.4532318115234375,9.965690612792969,40.93015670776367,41.17293167114258,7.9312214851379395
8192.0,0.0016710358599832762,sgd,0.0,0.039360828964991004,l2,0.3321041488111942,512.0,2026.0,0.6022436022758484,0.549346923828125,0.590096652507782,0.5128923654556274,0.1678391396999359,0.20162178575992584,0.2613445222377777,0.2894558012485504,7.036543846130371,34.88779067993164,53.18781661987305,4.887848854064941,9.179189682006836,36.34758377075195,45.75550079345703,8.717721939086914
2048.0,0.01131380623670544,sgd,0.0,0.01621349180912632,l2,0.07230127602820673,128.0,2026.0,0.621760368347168,0.5940691232681274,0.598908543586731,0.460650235414505,0.17772825062274933,0.2103942632675171,0.2741122543811798,0.28885722160339355,7.141620635986328,33.04118728637695,55.034420013427734,4.782772064208984,8.244216918945312,30.94038963317871,51.162696838378906,9.652695655822754
512.0,0.0002459696162972609,sgd,0.0,0.0034902296789993932,l2,0.16706811014044273,256.0,2026.0,0.6141602396965027,0.580064594745636,0.5890952944755554,0.4758968651294708,0.17255741357803345,0.2070731669664383,0.26692643761634827,0.2885787785053253,7.024603366851807,33.68418502807617,54.391422271728516,4.899789333343506,8.517084121704102,32.613712310791016,49.489376068115234,9.379827499389648
2048.0,0.0007340359996337312,sgd,1.0,0.006093968413975545,l2,0.6164794715326325,1024.0,418389.0,0.58596271276474,0.6032382845878601,0.5709207653999329,0.44910314679145813,0.1579734832048416,0.21232840418815613,0.24747133255004883,0.2883358299732208,6.807883262634277,36.28721618652344,51.78839111328125,5.116509437561035,8.037559509277344,29.816818237304688,52.28627014160156,9.859353065490723
8192.0,0.013126815529707334,sgd,1.0,0.005493778830266595,l1,0.25658076428853155,256.0,105813.0,0.5289407968521118,0.5650568604469299,0.574425458908081,0.49181613326072693,0.140129953622818,0.20374326407909393,0.2252984195947647,0.2881251573562622,6.849674701690674,42.03120040893555,46.04440689086914,5.0747175216674805,8.801990509033203,34.399391174316406,47.703697204589844,9.094922065734863
2048.0,6.54118152946984e-05,adam,2.0,0.008064897867077054,l1,0.7896145160395416,256.0,171605.0,0.6550983190536499,0.648141086101532,0.5852400660514832,0.3968609869480133,0.19107478857040405,0.2255208045244217,0.2880905270576477,0.2876056730747223,6.97863245010376,29.544408798217773,58.53119659423828,4.945760250091553,7.102586269378662,24.391565322875977,57.71152114868164,10.794325828552246
512.0,9.16908432493566e-05,sgd,2.0,0.00434380640343345,l2,0.43106635374387725,512.0,472661.0,0.6133781671524048,0.5666419267654419,0.575176477432251,0.4882287085056305,0.16953705251216888,0.20360933244228363,0.26188215613365173,0.28737297654151917,6.858630180358887,33.5964241027832,54.479183197021484,5.065762519836426,8.737786293029785,34.17668151855469,47.92640686035156,9.159126281738281
512.0,0.00016119755516935742,sgd,0.0,0.015769521788179672,l2,0.5881774433255488,128.0,2026.0,0.6411159634590149,0.5935876369476318,0.6083713173866272,0.45751121640205383,0.18856008350849152,0.20930351316928864,0.2878902852535248,0.28721189498901367,7.254458427429199,31.218469619750977,56.857139587402344,4.669934272766113,8.188037872314453,30.93236541748047,51.17072296142578,9.708873748779297
512.0,0.0434458452732338,adam,0.0,0.0001112334710905925,l1,0.6860702602887061,128.0,2026.0,0.6445249915122986,0.6041210889816284,0.6175837516784668,0.4455156922340393,0.19202029705047607,0.21184498071670532,0.2929542362689972,0.287148654460907,7.364311218261719,30.9874210357666,57.08818817138672,4.560081481933594,7.973355293273926,29.66433334350586,52.43875503540039,9.92355728149414
512.0,0.04888293735614535,adam,1.0,0.00014001624090144904,l2,0.4604832104033194,128.0,53717.0,0.6848182082176208,0.6243253350257874,0.6201372146606445,0.4227578341960907,0.21506832540035248,0.21739882230758667,0.31937459111213684,0.28713881969451904,7.394759178161621,26.988542556762695,61.08706283569336,4.529633522033691,7.5660600662231445,27.23661231994629,54.86647415161133,10.330852508544922
512.0,0.006384555280279757,sgd,0.0,0.03705368598632429,l2,0.14102071616518028,128.0,2026.0,0.6455936431884766,0.5950522422790527,0.6217393279075623,0.4554932713508606,0.19335149228572845,0.20955181121826172,0.2949710190296173,0.2870461046695709,7.4138641357421875,30.93010711669922,57.14550018310547,4.510528564453125,8.151923179626465,30.749784469604492,51.353302001953125,9.744989395141602
2048.0,0.0023207975032773225,sgd,0.0,0.06514209256729508,l2,0.23685813846652126,256.0,2026.0,0.642614483833313,0.5809273719787598,0.6085715889930725,0.4696188271045685,0.1893361210823059,0.205898255109787,0.2888164520263672,0.2862801253795624,7.2568464279174805,31.07100486755371,57.00460433959961,4.667546272277832,8.4047269821167,32.41508102416992,49.68800735473633,9.492185592651367
512.0,8.258734435236066e-05,adam,0.0,0.000575004501354104,l2,0.6197630223761115,32.0,2026.0,0.6574565768241882,0.6110029816627502,0.6418665051460266,0.43486547470092773,0.20335648953914642,0.21282783150672913,0.3088594675064087,0.28578752279281616,7.653868198394775,29.98381996154785,58.0917854309082,4.270524024963379,7.782749176025391,28.785537719726562,53.31755065917969,10.114163398742676
2048.0,0.005571028968320553,sgd,0.0,0.0038272624377560624,l2,0.7513336151588693,512.0,2026.0,0.5599204897880554,0.49878615140914917,0.5841385722160339,0.5602017641067505,0.15137596428394318,0.19178660213947296,0.24044235050678253,0.28574657440185547,6.965497970581055,39.04905700683594,49.02655029296875,4.958894729614258,10.025882720947266,42.2503547668457,39.85272979736328,7.871029853820801
512.0,0.00621433970949074,adam,0.0,0.008049852579884225,l1,0.4504580746417264,1024.0,2026.0,0.6537550091743469,0.6777552366256714,0.6431682705879211,0.3597533702850342,0.20161974430084229,0.2366693764925003,0.3070007264614105,0.28551045060157776,7.66939115524292,30.36949920654297,57.70610809326172,4.255001544952393,6.438474178314209,20.766035079956055,61.33705139160156,11.4584379196167
2048.0,0.003968636549380884,adam,0.0,0.00018513394383422744,l1,0.43967677484915957,512.0,2026.0,0.6438085436820984,0.5959752202033997,0.6095228791236877,0.4504484236240387,0.19011181592941284,0.20869475603103638,0.2898257374763489,0.28523722290992737,7.268189907073975,30.962942123413086,57.11266326904297,4.656202793121338,8.061635971069336,30.567203521728516,51.535884857177734,9.83527660369873
512.0,0.0004046640444929842,sgd,0.0,0.015399541658634495,l1,0.5083056748504458,128.0,2026.0,0.6437428593635559,0.5959150195121765,0.6151304244995117,0.44999998807907104,0.19115930795669556,0.208541139960289,0.29167619347572327,0.28500381112098694,7.335056781768799,31.036376953125,57.03923034667969,4.589335918426514,8.053610801696777,30.565196990966797,51.53789138793945,9.843301773071289
512.0,0.0002001624552230271,sgd,2.0,0.0001133127946953779,l1,0.6860293944343371,512.0,472661.0,0.4947372078895569,0.5599004626274109,0.5226556062698364,0.4893497824668884,0.12204360961914062,0.20073580741882324,0.19788043200969696,0.2846889793872833,6.2323503494262695,44.83423614501953,43.241371154785156,5.692042350769043,8.75784969329834,34.870887756347656,47.23219680786133,9.13906192779541
2048.0,0.024640779879693674,sgd,1.0,0.0015841116212220734,l1,0.6349860066990848,32.0,14645.0,0.44875431060791016,0.44922855496406555,0.6399639248847961,0.6108744144439697,0.13053113222122192,0.18515749275684357,0.2168348878622055,0.284179151058197,7.631181240081787,50.83135986328125,37.24424743652344,4.293210983276367,10.93276596069336,48.112998962402344,33.990089416503906,6.964146137237549
2048.0,4.361214863244965e-05,adam,0.0,0.00021754703200576472,l2,0.506742498794195,64.0,2026.0,0.6432652473449707,0.5934872627258301,0.6081209778785706,0.4506726562976837,0.18957094848155975,0.20741963386535645,0.2890387177467346,0.28408846259117126,7.2514729499816895,31.00055503845215,57.075050354003906,4.672919750213623,8.065649032592773,30.82000732421875,51.2830810546875,9.831263542175293
2048.0,1.6334173264536263e-05,sgd,0.0,0.008674591900802511,l1,0.6497501435402964,32.0,2026.0,0.5965002179145813,0.5565698742866516,0.5872928500175476,0.49125561118125916,0.165043905377388,0.19968101382255554,0.2576744556427002,0.28394579887390137,7.003110408782959,35.42869567871094,52.64691162109375,4.9212822914123535,8.791958808898926,35.23805618286133,46.86503219604492,9.10495376586914
2048.0,0.0013137353721083297,sgd,0.0,0.00017177233539905282,l2,0.29764575918737485,1024.0,2026.0,0.5045045614242554,0.4997893273830414,0.5248084664344788,0.5535874366760254,0.12480799853801727,0.19075211882591248,0.20165804028511047,0.2837356626987457,6.258022308349609,43.883174896240234,44.19243240356445,5.666369915008545,9.907505989074707,42.03166198730469,40.07142639160156,7.989406108856201
512.0,0.0019150429451931911,sgd,1.0,0.0007114466474732092,l1,0.7232142436954325,32.0,14645.0,0.5409529805183411,0.5604221224784851,0.5187503099441528,0.48632287979125977,0.13345268368721008,0.20023079216480255,0.21229131519794464,0.28366807103157043,6.185782432556152,40.16609191894531,47.909515380859375,5.73861026763916,8.703678131103516,34.76455307006836,47.33853530883789,9.19323444366455
2048.0,0.004231185053024072,sgd,3.0,0.0012842500761037871,l1,0.34559296036126846,256.0,237397.0,0.4843370318412781,0.5857226252555847,0.5585540533065796,0.4582959711551666,0.1257566660642624,0.20538584887981415,0.20529210567474365,0.28365209698677063,6.6604180335998535,46.30232238769531,41.773284912109375,5.263974666595459,8.202082633972168,31.73291015625,50.37017822265625,9.694829940795898
512.0,0.0010766019143676308,sgd,1.0,0.0017176281739766657,l1,0.20505292532033073,256.0,105813.0,0.6086078882217407,0.5893340706825256,0.5636609196662903,0.4536995589733124,0.16531571745872498,0.20603808760643005,0.25565120577812195,0.2833831012248993,6.721314430236816,33.93613052368164,54.13947677612305,5.203078269958496,8.119820594787598,31.289501190185547,50.8135871887207,9.777091026306152
512.0,2.1524672444128462e-05,adam,3.0,0.00011058085022270293,l2,0.19964738052273825,32.0,16757.0,0.7129560708999634,0.627575695514679,0.7152656316757202,0.4102017879486084,0.25205546617507935,0.21574293076992035,0.3727540373802185,0.2827661633491516,8.529108047485352,25.309110641479492,62.76649856567383,3.395284652709961,7.341345310211182,26.686864852905273,55.41622543334961,10.555566787719727
512.0,0.014062374326449013,sgd,0.0,0.006934749478660267,l1,0.07334649809321424,32.0,2026.0,0.6352113485336304,0.5732228755950928,0.6035647988319397,0.4690583050251007,0.184784933924675,0.20194025337696075,0.28294432163238525,0.28233030438423157,7.197144031524658,31.75161361694336,56.32399368286133,4.727248668670654,8.394695281982422,33.175498962402344,48.927589416503906,9.502217292785645
512.0,2.9063493347046198e-05,adam,2.0,0.0001602059556943714,l1,0.3176062841497073,256.0,171605.0,0.7936619520187378,0.6571296453475952,0.788965106010437,0.3760089576244354,0.3417924642562866,0.22544868290424347,0.4769582748413086,0.2818838059902191,9.407929420471191,18.117340087890625,69.95826721191406,2.516463041305542,6.729399681091309,23.11952018737793,58.98356628417969,11.167512893676758
512.0,5.760281639599914e-05,sgd,1.0,0.01713337039928254,l1,0.5304129507989547,256.0,105813.0,0.6540236473083496,0.6389318108558655,0.6188855171203613,0.3958520293235779,0.19714827835559845,0.218800351023674,0.29903680086135864,0.2818257212638855,7.379833698272705,30.053075790405273,58.02253341674805,4.544559001922607,7.084528923034668,25.294435501098633,56.808650970458984,10.812383651733398
